battery_id,cycle,cell_voltage,pack_voltage,pack_current,cell_temperature,soc,dod,c_rate,soh_pct,rul_cycles
1,356,3.225,354.75,46.44,36.1,69.7,33.7,0.46,98.54,4170
1,357,3.228,355.09,34.32,41.0,70.3,43.4,0.34,98.53,4170
1,358,3.184,350.27,47.61,32.1,61.0,59.9,0.48,98.53,4168
1,359,3.241,356.49,34.46,33.5,74.0,43.2,0.34,98.52,4168
1,360,3.264,359.05,22.08,44.2,78.6,27.7,0.22,98.52,4167
1,361,3.233,355.68,49.59,39.7,73.7,42.9,0.5,98.51,4166
1,362,3.188,350.71,52.14,24.0,62.9,65.2,0.52,98.51,4165
1,363,3.25,357.51,31.77,44.3,75.8,37.0,0.32,98.51,4164
1,364,3.228,355.08,42.22,38.9,70.0,33.0,0.42,98.5,4163
1,365,3.223,354.51,89.52,45.4,74.3,27.0,0.9,98.5,4162
1,366,3.196,351.55,103.15,31.7,69.4,40.8,1.03,98.49,4161
1,367,3.22,354.16,31.13,29.0,67.1,39.5,0.31,98.49,4160
1,368,3.23,355.32,37.3,45.2,70.0,33.3,0.37,98.49,4159
1,369,3.246,357.02,26.47,25.8,73.3,33.4,0.26,98.48,4159
1,370,3.258,358.43,34.41,27.0,78.3,21.6,0.34,98.48,4159
1,371,3.256,358.19,27.39,46.1,77.0,34.4,0.27,98.48,4158
1,372,3.252,357.75,35.09,24.8,76.6,32.2,0.35,98.48,4158
1,373,3.229,355.22,35.16,29.8,70.9,44.3,0.35,98.48,4157
1,374,3.267,359.32,34.61,37.0,81.5,25.0,0.35,98.47,4157
1,375,3.258,358.42,21.25,21.4,76.3,26.6,0.21,98.47,4156
1,376,3.238,356.23,26.32,39.3,71.1,33.2,0.26,98.47,4156
1,377,3.218,353.98,99.96,45.8,75.0,36.4,1.0,98.46,4154
1,378,3.267,359.33,23.48,41.1,79.8,29.7,0.23,98.46,4153
1,379,3.17,348.66,54.3,41.2,58.0,67.6,0.54,98.45,4150
1,380,3.249,357.44,31.24,29.5,75.8,39.2,0.31,98.44,4150
1,381,3.227,354.98,37.31,31.3,70.8,46.8,0.37,98.44,4149
1,382,3.232,355.48,44.8,33.8,71.0,29.3,0.45,98.44,4149
1,383,3.236,355.97,27.86,45.2,70.3,31.0,0.28,98.44,4148
1,384,3.233,355.58,61.88,45.4,73.3,24.7,0.62,98.43,4147
1,385,3.22,354.23,53.8,36.0,69.7,36.9,0.54,98.43,4146
1,386,3.184,350.2,46.8,41.5,60.7,59.4,0.47,98.42,4144
1,387,3.201,352.14,48.27,47.8,66.0,60.6,0.48,98.41,3750
1,388,3.214,353.59,51.72,35.0,69.0,46.8,0.52,98.4,3749
1,389,3.248,357.29,41.07,28.7,75.8,29.0,0.41,98.4,4020
1,390,3.238,356.22,35.46,37.0,72.5,35.3,0.35,98.4,4140
1,391,3.225,354.71,53.39,29.3,72.0,45.8,0.53,98.4,4139
1,392,3.192,351.16,46.16,44.5,63.0,57.5,0.46,98.39,3885
1,393,3.183,350.1,100.3,48.3,66.6,52.8,1.0,98.37,3031
1,394,3.249,357.36,26.43,32.7,74.3,33.2,0.26,98.37,3258
1,395,3.212,353.27,43.09,47.9,67.6,50.7,0.43,98.36,3111
1,396,3.225,354.71,36.55,45.3,69.0,38.7,0.37,98.35,3183
1,397,3.208,352.88,53.03,38.9,66.9,42.7,0.53,98.35,3204
1,398,3.252,357.69,31.81,43.1,75.9,31.6,0.32,98.35,3373
1,399,3.234,355.71,46.49,34.3,73.5,43.6,0.46,98.34,3450
1,400,3.182,350.04,94.41,39.3,65.1,45.2,0.94,98.33,3187
1,401,3.231,355.39,35.26,24.3,71.4,44.6,0.35,98.33,3409
1,402,3.201,352.13,43.51,40.0,64.1,45.4,0.44,98.33,3427
1,403,3.25,357.47,42.71,27.5,76.6,27.7,0.43,98.32,3693
1,404,3.217,353.87,46.11,35.2,68.3,40.0,0.46,98.32,3807
1,405,3.207,352.74,46.69,45.0,67.3,59.1,0.47,98.31,3481
1,406,3.219,354.1,38.84,44.8,68.1,41.0,0.39,98.31,3503
1,407,3.221,354.31,81.98,26.0,74.3,42.9,0.82,98.3,3564
1,408,3.183,350.09,48.0,39.4,60.5,60.4,0.48,98.29,3383
1,409,3.207,352.79,38.63,27.8,65.6,49.0,0.39,98.29,3544
1,410,3.22,354.18,41.33,22.2,69.2,46.8,0.41,98.29,3753
1,411,3.208,352.85,57.23,40.3,67.3,42.1,0.57,98.28,3672
1,412,3.248,357.3,34.46,40.7,75.0,30.4,0.34,98.28,3864
1,413,3.187,350.56,54.18,46.5,63.0,68.4,0.54,98.27,3239
1,414,3.209,353.0,33.37,23.8,64.8,42.1,0.33,98.26,3479
1,415,3.244,356.85,35.2,28.0,74.5,37.6,0.35,98.26,3712
1,416,3.184,350.19,52.72,43.3,61.8,65.1,0.53,98.25,3290
1,417,3.25,357.53,28.15,21.4,75.2,35.4,0.28,98.25,3570
1,418,3.261,358.72,25.95,40.2,78.4,32.6,0.26,98.25,3760
1,419,3.239,356.26,31.7,26.0,71.4,29.4,0.32,98.25,4060
1,420,3.261,358.74,25.44,38.2,78.3,32.2,0.25,98.24,4105
1,421,3.223,354.48,43.89,33.5,70.7,50.2,0.44,98.24,4104
1,422,3.244,356.85,42.82,33.6,75.7,39.6,0.43,98.24,4103
1,423,3.246,357.06,27.34,42.1,73.3,31.1,0.27,98.23,4103
1,424,3.239,356.31,56.18,37.6,75.9,38.7,0.56,98.23,4102
1,425,3.254,357.99,34.03,44.8,77.5,35.6,0.34,98.23,4101
1,426,3.245,356.95,30.8,38.4,73.0,24.8,0.31,98.22,4100
1,427,3.199,351.87,49.33,41.6,64.8,51.9,0.49,98.22,4099
1,428,3.199,351.94,85.89,47.8,68.8,44.9,0.86,98.2,3638
1,429,3.209,353.01,57.15,29.7,68.4,48.3,0.57,98.2,3692
1,430,3.216,353.72,36.77,34.7,67.5,46.9,0.37,98.2,3788
1,431,3.243,356.75,29.49,38.0,73.2,35.8,0.29,98.19,3961
1,432,3.161,347.7,132.68,42.3,64.4,52.0,1.33,98.18,3135
1,433,3.209,352.94,34.36,37.1,64.9,43.2,0.34,98.17,3269
1,434,3.25,357.55,30.86,46.0,76.0,38.7,0.31,98.17,3344
1,435,3.23,355.32,36.51,38.7,71.5,45.9,0.37,98.17,3413
1,436,3.217,353.89,30.85,42.6,66.4,39.2,0.31,98.16,3512
1,437,3.198,351.78,49.94,25.5,64.0,43.8,0.5,98.16,3680
1,438,3.247,357.18,27.54,36.8,74.0,34.5,0.28,98.16,3873
1,439,3.202,352.17,85.66,39.0,69.6,46.9,0.86,98.15,3514
1,440,3.191,350.98,55.33,23.2,63.1,49.3,0.55,98.14,3653
1,441,3.249,357.43,29.89,42.6,75.4,37.5,0.3,98.14,3764
1,442,3.236,355.96,41.24,25.5,71.7,26.8,0.41,98.14,4067
1,443,3.19,350.87,43.82,41.5,61.8,55.2,0.44,98.13,3808
1,444,3.257,358.28,38.98,43.5,78.9,30.4,0.39,98.13,3936
1,445,3.21,353.08,46.1,36.2,68.1,58.2,0.46,98.12,3780
1,446,3.225,354.76,102.91,26.4,77.7,34.5,1.03,98.12,3848
1,447,3.266,359.21,22.5,39.6,79.2,28.2,0.23,98.12,4075
1,448,3.207,352.77,36.01,30.3,64.9,45.4,0.36,98.11,4075
1,449,3.216,353.72,33.24,41.9,66.5,42.0,0.33,98.11,4074
1,450,3.152,346.77,84.41,48.9,56.7,72.9,0.84,98.09,3100
1,451,3.172,348.93,57.43,34.2,59.0,67.8,0.57,98.08,2956
1,452,3.207,352.77,38.21,44.0,65.1,44.9,0.38,98.07,2983
1,453,3.188,350.67,43.74,45.7,61.3,55.1,0.44,98.07,2868
1,454,3.232,355.54,30.77,28.5,70.5,38.2,0.31,98.06,3082
1,455,3.232,355.57,42.21,34.4,72.9,46.4,0.42,98.06,3198
1,456,3.221,354.33,58.83,43.4,71.0,40.0,0.59,98.05,3160
1,457,3.195,351.46,44.99,25.7,63.6,56.5,0.45,98.05,3267
1,458,3.196,351.52,50.72,33.7,64.9,64.0,0.51,98.04,3182
1,459,3.242,356.65,36.14,35.8,74.4,40.6,0.36,98.04,3332
1,460,3.229,355.17,51.08,33.9,70.9,28.4,0.51,98.04,3535
1,461,3.223,354.55,56.98,23.7,71.0,37.3,0.57,98.04,3721
1,462,3.208,352.91,47.47,41.2,65.9,39.3,0.47,98.03,3719
1,463,3.248,357.29,46.22,43.1,76.8,30.8,0.46,98.03,3814
1,464,3.251,357.64,43.55,24.1,77.2,23.9,0.44,98.03,4056
1,465,3.209,352.99,38.13,30.8,66.0,47.8,0.38,98.02,4055
1,466,3.236,355.91,35.94,37.4,72.9,45.3,0.36,98.02,4054
1,467,3.252,357.7,45.94,46.0,78.1,31.7,0.46,98.01,4053
1,468,3.248,357.31,46.47,31.3,77.1,34.3,0.46,98.01,4053
1,469,3.198,351.79,46.29,27.0,63.7,45.5,0.46,98.01,4052
1,470,3.242,356.65,29.13,40.6,73.0,36.5,0.29,98.01,4051
1,471,3.242,356.65,27.84,35.9,72.6,34.9,0.28,98.0,4051
1,472,3.232,355.53,46.59,41.5,71.4,29.2,0.47,98.0,4050
1,473,3.205,352.6,93.42,43.9,70.3,35.3,0.93,97.99,4048
1,474,3.265,359.17,31.91,42.7,80.5,23.7,0.32,97.99,4048
1,475,3.205,352.59,39.32,23.0,65.2,49.4,0.39,97.99,4047
1,476,3.203,352.38,94.61,34.6,71.0,44.7,0.95,97.98,4045
1,477,3.24,356.41,27.23,23.1,71.7,33.9,0.27,97.98,4045
1,478,3.235,355.82,29.21,32.1,70.7,36.6,0.29,97.98,4045
1,479,3.222,354.43,36.89,30.4,68.9,43.0,0.37,97.97,4044
1,480,3.25,357.49,37.13,23.2,76.1,32.2,0.37,97.97,4044
1,481,3.251,357.61,46.76,44.0,78.1,33.2,0.47,97.97,4043
1,482,3.184,350.27,46.74,23.8,60.9,59.1,0.47,97.96,4042
1,483,3.171,348.81,91.41,51.0,63.1,67.2,0.91,97.94,3492
1,484,3.225,354.73,31.48,35.1,68.7,39.9,0.31,97.94,3669
1,485,3.243,356.78,23.45,42.3,71.8,29.7,0.23,97.94,3839
1,486,3.241,356.46,28.31,25.2,71.9,32.2,0.28,97.94,4036
1,487,3.238,356.19,31.87,32.4,72.0,35.4,0.32,97.94,4035
1,488,3.235,355.85,47.33,37.7,73.9,41.7,0.47,97.93,4034
1,489,3.242,356.6,34.88,31.5,72.5,25.6,0.35,97.93,4034
1,490,3.203,352.3,98.29,37.1,70.8,41.1,0.98,97.92,4032
1,491,3.229,355.16,37.33,34.1,70.2,37.6,0.37,97.92,4032
1,492,3.235,355.84,53.0,35.1,74.4,40.1,0.53,97.91,4031
1,493,3.226,354.83,38.86,27.4,70.9,48.9,0.39,97.91,4030
1,494,3.245,356.94,22.1,25.8,71.9,27.8,0.22,97.91,4030
1,495,3.246,357.09,28.55,32.2,74.1,35.8,0.29,97.91,4029
1,496,3.219,354.07,97.64,42.6,75.2,38.1,0.98,97.9,4027
1,497,3.177,349.44,54.26,27.5,60.0,67.9,0.54,97.89,4026
1,498,3.257,358.32,37.7,24.7,78.5,24.6,0.38,97.89,4026
1,499,3.232,355.49,54.56,30.1,73.8,42.0,0.55,97.89,4025
1,500,3.181,349.89,48.6,34.6,60.2,60.9,0.49,97.88,4023
1,501,3.223,354.53,48.18,25.8,70.1,38.5,0.48,97.88,4023
1,502,3.219,354.04,41.67,26.6,69.3,50.6,0.42,97.88,4022
1,503,3.211,353.18,54.83,26.9,67.2,36.9,0.55,97.87,4021
1,504,3.252,357.72,31.7,31.8,76.1,32.3,0.32,97.87,4021
1,505,3.238,356.22,44.27,39.2,73.0,27.9,0.44,97.87,4020
1,506,3.244,356.85,58.41,43.4,77.3,31.8,0.58,97.86,4019
1,507,3.233,355.63,94.78,29.6,78.8,26.0,0.95,97.86,4019
1,508,3.221,354.26,32.17,27.6,67.7,40.4,0.32,97.86,4018
1,509,3.238,356.17,37.96,35.3,72.3,31.8,0.38,97.86,4018
1,510,3.216,353.71,40.6,36.8,66.9,37.4,0.41,97.85,4017
1,511,3.251,357.66,31.11,33.4,75.8,32.2,0.31,97.85,4016
1,512,3.247,357.17,24.71,21.7,73.3,31.5,0.25,97.85,4016
1,513,3.219,354.13,41.55,26.9,68.2,38.9,0.42,97.85,4016
1,514,3.248,357.31,25.02,38.4,73.8,31.6,0.25,97.85,4015
1,515,3.172,348.96,51.73,40.4,58.3,65.1,0.52,97.84,4013
1,516,3.224,354.59,37.54,46.1,68.5,35.5,0.38,97.83,4012
1,517,3.254,357.93,43.38,24.4,78.5,32.1,0.43,97.83,4012
1,518,3.149,346.44,95.9,31.2,57.5,70.8,0.96,97.82,4009
1,519,3.219,354.14,35.3,32.4,68.1,43.7,0.35,97.81,4008
1,520,3.216,353.71,33.84,36.1,66.7,42.4,0.34,97.81,4007
1,521,3.245,356.99,56.01,41.3,77.4,31.4,0.56,97.81,4006
1,522,3.223,354.5,85.77,35.5,74.3,33.5,0.86,97.8,4005
1,523,3.225,354.78,100.15,24.0,77.0,29.1,1.0,97.8,4005
1,524,3.204,352.47,56.09,45.0,67.2,52.2,0.56,97.79,3831
1,525,3.221,354.32,32.61,32.3,67.9,41.0,0.33,97.79,4002
1,526,3.235,355.82,53.32,28.5,73.4,32.0,0.53,97.78,4001
1,527,3.233,355.68,34.71,41.0,72.0,43.6,0.35,97.78,4000
1,528,3.23,355.3,35.53,45.9,71.2,44.6,0.36,97.77,3999
1,529,3.213,353.43,42.75,37.7,68.2,54.3,0.43,97.77,3919
1,530,3.239,356.24,40.99,25.1,73.8,40.0,0.41,97.77,3997
1,531,3.216,353.71,96.22,38.6,73.5,33.3,0.96,97.76,3955
1,532,3.22,354.25,44.36,33.6,69.1,40.7,0.44,97.76,3995
1,533,3.214,353.51,39.68,38.3,67.4,47.0,0.4,97.75,3982
1,534,3.261,358.71,25.73,43.2,78.3,32.4,0.26,97.75,3993
1,535,3.252,357.76,44.27,39.7,77.7,23.0,0.44,97.74,3993
1,536,3.195,351.47,92.7,45.4,67.5,36.7,0.93,97.74,3742
1,537,3.186,350.5,91.02,50.6,66.6,52.9,0.91,97.72,2887
1,538,3.219,354.1,67.84,24.3,72.0,43.3,0.68,97.71,3011
1,539,3.225,354.73,53.39,34.3,71.7,42.2,0.53,97.71,3084
1,540,3.244,356.84,39.22,29.9,75.2,39.4,0.39,97.71,3269
1,541,3.222,354.42,40.96,35.2,70.4,51.9,0.41,97.7,3324
1,542,3.264,359.01,23.01,41.2,78.6,26.4,0.23,97.7,3539
1,543,3.212,353.3,89.5,43.5,71.5,34.1,0.89,97.69,3359
1,544,3.237,356.02,43.86,29.8,72.8,32.4,0.44,97.69,3573
1,545,3.196,351.51,98.79,50.0,68.3,36.0,0.99,97.68,3108
1,546,3.203,352.36,46.41,47.7,66.2,58.3,0.46,97.67,2852
1,547,3.195,351.5,50.55,25.4,64.6,58.6,0.51,97.66,2937
1,548,3.214,353.55,40.44,21.9,66.6,38.1,0.4,97.66,3159
1,549,3.217,353.88,62.1,34.2,71.2,47.3,0.62,97.65,3166
1,550,3.169,348.55,52.05,24.6,57.3,65.2,0.52,97.65,3192
1,551,3.215,353.62,35.66,45.1,67.0,45.0,0.36,97.64,3214
1,552,3.183,350.18,93.65,28.6,66.3,55.4,0.94,97.64,3094
1,553,3.252,357.74,27.06,35.4,75.5,33.6,0.27,97.63,3295
1,554,3.252,357.73,56.65,31.8,79.8,26.5,0.57,97.63,3493
1,555,3.242,356.63,26.98,45.4,72.4,33.9,0.27,97.63,3591
1,556,3.181,349.93,50.32,46.6,60.6,63.7,0.5,97.62,3076
1,557,3.235,355.86,33.51,32.2,72.1,42.0,0.34,97.61,3252
1,558,3.252,357.75,33.61,36.8,76.1,27.3,0.34,97.61,3485
1,559,3.131,344.46,139.59,51.3,57.8,77.5,1.4,97.59,2686
1,560,3.2,351.96,123.17,28.8,73.0,39.7,1.23,97.58,2684
1,561,3.211,353.22,57.81,38.3,68.5,43.2,0.58,97.58,2717
1,562,3.199,351.89,52.62,46.4,65.3,52.5,0.53,97.57,2571
1,563,3.216,353.78,49.15,38.1,68.8,43.2,0.49,97.56,2638
1,564,3.175,349.24,52.03,34.0,59.1,65.8,0.52,97.56,2606
1,565,3.26,358.64,21.49,44.2,77.1,27.0,0.21,97.55,2776
1,566,3.249,357.34,46.93,29.0,77.3,33.6,0.47,97.55,2960
1,567,3.23,355.34,29.05,30.6,69.6,36.9,0.29,97.55,3167
1,568,3.228,355.06,38.03,28.5,71.3,47.7,0.38,97.55,3327
1,569,3.251,357.56,49.37,44.8,78.4,33.5,0.49,97.54,3366
1,570,3.25,357.51,27.89,24.1,75.1,34.8,0.28,97.54,3632
1,571,3.25,357.49,30.06,37.7,74.7,26.2,0.3,97.54,3870
1,572,3.186,350.43,49.17,46.4,61.8,61.8,0.49,97.53,3313
1,573,3.224,354.66,98.3,36.8,76.5,30.7,0.98,97.52,3310
1,574,3.229,355.18,32.49,38.0,70.1,40.6,0.32,97.52,3438
1,575,3.162,347.85,55.69,43.3,55.9,70.3,0.56,97.5,2951
1,576,3.234,355.69,27.72,21.6,70.1,35.1,0.28,97.5,3200
1,577,3.252,357.72,46.25,36.6,78.2,30.1,0.46,97.5,3369
1,578,3.155,347.07,60.84,40.0,54.5,75.0,0.61,97.49,2879
1,579,3.224,354.59,40.54,29.4,70.7,50.9,0.41,97.48,3005
1,580,3.233,355.58,32.83,26.2,71.1,40.9,0.33,97.48,3223
1,581,3.192,351.08,49.85,26.2,62.9,52.3,0.5,97.48,3317
1,582,3.259,358.45,28.65,40.7,77.7,29.5,0.29,97.47,3514
1,583,3.161,347.72,93.76,47.0,60.7,73.3,0.94,97.45,2696
1,584,3.187,350.62,48.17,44.6,62.1,60.3,0.48,97.44,2526
1,585,3.239,356.3,28.22,42.5,71.8,35.4,0.28,97.44,2660
1,586,3.255,358.0,30.68,26.3,76.4,26.4,0.31,97.44,2900
1,587,3.243,356.75,70.7,41.5,78.6,22.0,0.71,97.44,2997
1,588,3.233,355.68,35.43,39.6,71.5,38.8,0.35,97.43,3120
1,589,3.24,356.35,30.22,23.0,72.5,37.9,0.3,97.43,3365
1,590,3.195,351.47,99.74,36.5,69.2,42.4,1.0,97.42,3165
1,591,3.241,356.54,46.72,23.0,74.3,27.8,0.47,97.42,3426
1,592,3.224,354.61,36.16,21.8,68.9,39.5,0.36,97.42,3682
1,593,3.227,355.01,30.91,35.8,69.1,38.4,0.31,97.42,3843
1,594,3.25,357.51,44.22,43.8,77.3,31.3,0.44,97.41,3888
1,595,3.253,357.88,28.16,44.4,76.4,35.8,0.28,97.41,3917
1,596,3.229,355.24,42.28,35.0,70.5,32.6,0.42,97.41,3916
1,597,3.229,355.23,38.27,41.9,71.5,45.1,0.38,97.4,3915
1,598,3.233,355.58,54.95,28.6,73.8,38.9,0.55,97.4,3915
1,599,3.152,346.7,98.58,27.5,58.5,68.6,0.99,97.39,3620
1,600,3.217,353.89,31.47,28.0,66.5,39.3,0.31,97.39,3846
1,601,3.204,352.47,85.39,39.6,69.1,35.7,0.85,97.38,3676
1,602,3.226,354.84,36.96,22.0,70.2,44.3,0.37,97.38,3897
1,603,3.21,353.15,42.08,32.9,66.0,39.6,0.42,97.37,3909
1,604,3.259,358.5,28.27,21.3,78.1,32.7,0.28,97.37,3909
1,605,3.232,355.52,32.38,38.9,70.2,34.8,0.32,97.37,3908
1,606,3.195,351.46,49.57,25.1,64.5,62.4,0.5,97.37,3907
1,607,3.231,355.42,36.51,24.4,70.6,36.4,0.37,97.36,3907
1,608,3.202,352.27,87.4,37.1,69.0,37.5,0.87,97.36,3905
1,609,3.232,355.54,29.76,38.7,70.2,37.4,0.3,97.35,3905
1,610,3.22,354.18,89.34,45.0,74.6,39.3,0.89,97.34,3793
1,611,3.209,352.99,40.73,39.4,66.6,51.6,0.41,97.34,3683
1,612,3.267,359.34,29.83,44.4,80.8,22.8,0.3,97.33,3852
1,613,3.229,355.2,90.54,34.1,77.0,29.1,0.91,97.33,3868
1,614,3.221,354.29,85.3,27.3,73.9,35.3,0.85,97.33,3898
1,615,3.24,356.38,28.05,32.4,71.7,33.1,0.28,97.32,3898
1,616,3.227,354.93,97.5,37.3,77.2,30.1,0.98,97.32,3897
1,617,3.199,351.87,49.71,43.7,64.8,50.5,0.5,97.31,3698
1,618,3.182,349.98,94.68,44.9,64.8,42.5,0.95,97.3,3224
1,619,3.211,353.21,42.45,34.8,67.3,49.7,0.42,97.29,3272
1,620,3.257,358.24,21.39,43.3,75.8,26.9,0.21,97.29,3459
1,621,3.212,353.31,52.73,34.7,68.5,47.5,0.53,97.29,3433
1,622,3.209,352.95,41.64,46.6,66.7,52.5,0.42,97.28,3248
1,623,3.234,355.74,29.15,33.1,70.6,36.3,0.29,97.28,3445
1,624,3.233,355.59,37.4,24.5,72.1,43.6,0.37,97.27,3650
1,625,3.223,354.58,42.43,31.3,70.3,44.9,0.42,97.27,3745
1,626,3.25,357.52,30.43,31.3,75.8,38.1,0.3,97.27,3886
1,627,3.235,355.81,26.75,29.6,70.1,33.9,0.27,97.27,3885
1,628,3.236,355.97,26.05,28.9,70.3,32.5,0.26,97.27,3885
1,629,3.195,351.48,47.56,43.4,63.6,51.5,0.48,97.26,3883
1,630,3.224,354.67,44.34,25.5,70.8,45.9,0.44,97.26,3882
1,631,3.256,358.14,25.73,26.1,76.5,32.1,0.26,97.25,3882
1,632,3.225,354.76,51.52,36.5,71.3,39.5,0.52,97.25,3881
1,633,3.22,354.17,42.43,27.4,69.1,43.9,0.42,97.25,3881
1,634,3.134,344.71,99.99,51.7,53.3,73.5,1.0,97.23,3198
1,635,3.221,354.27,34.97,31.6,68.3,43.1,0.35,97.22,3351
1,636,3.235,355.87,44.84,22.7,73.5,40.4,0.45,97.22,3566
1,637,3.222,354.37,38.88,22.5,69.7,48.7,0.39,97.22,3753
1,638,3.242,356.58,37.38,45.4,73.6,33.8,0.37,97.22,3793
1,639,3.219,354.12,50.16,34.1,70.3,47.2,0.5,97.21,3756
1,640,3.221,354.31,35.43,33.5,68.7,44.8,0.35,97.21,3859
1,641,3.243,356.76,32.54,30.7,74.3,40.8,0.33,97.2,3871
1,642,3.241,356.5,50.3,29.5,74.6,25.0,0.5,97.2,3871
1,643,3.231,355.36,37.06,45.7,71.8,46.7,0.37,97.2,3869
1,644,3.204,352.43,62.24,29.6,67.2,44.8,0.62,97.19,3868
1,645,3.226,354.91,28.09,30.9,68.2,35.2,0.28,97.19,3868
1,646,3.215,353.66,48.85,40.4,68.2,40.6,0.49,97.18,3867
1,647,3.248,357.26,32.65,23.3,75.1,34.8,0.33,97.18,3866
1,648,3.244,356.84,33.85,32.7,74.1,35.5,0.34,97.18,3866
1,649,3.226,354.88,33.51,31.8,69.6,42.0,0.34,97.18,3865
1,650,3.167,348.4,51.8,46.1,56.9,65.2,0.52,97.17,3790
1,651,3.215,353.69,49.77,22.5,68.4,40.4,0.5,97.16,3862
1,652,3.253,357.79,34.39,41.5,76.6,30.1,0.34,97.16,3861
1,653,3.239,356.24,61.55,27.3,76.0,31.7,0.62,97.16,3861
1,654,3.222,354.41,32.86,33.1,68.2,40.9,0.33,97.16,3860
1,655,3.243,356.71,38.07,45.0,73.4,24.9,0.38,97.15,3859
1,656,3.212,353.37,39.28,25.3,66.3,40.7,0.39,97.15,3859
1,657,3.241,356.48,43.54,44.1,74.9,39.6,0.44,97.15,3858
1,658,3.231,355.39,34.36,25.4,71.2,43.1,0.34,97.14,3857
1,659,3.251,357.61,26.28,27.1,75.1,33.3,0.26,97.14,3857
1,660,3.223,354.52,45.37,23.2,70.0,40.8,0.45,97.14,3856
1,661,3.253,357.86,28.8,44.4,76.4,35.8,0.29,97.14,3855
1,662,3.257,358.22,24.77,44.9,76.4,28.8,0.25,97.13,3855
1,663,3.234,355.72,38.34,32.5,72.6,43.6,0.38,97.13,3854
1,664,3.235,355.9,42.07,42.5,72.0,30.3,0.42,97.13,3853
1,665,3.193,351.22,125.36,29.6,70.6,32.7,1.25,97.12,3852
1,666,3.235,355.8,29.43,45.7,70.6,35.3,0.29,97.12,3851
1,667,3.203,352.33,122.86,27.4,73.4,33.3,1.23,97.11,3850
1,668,3.215,353.63,48.4,41.5,69.0,48.9,0.48,97.11,3849
1,669,3.151,346.6,89.13,31.9,57.0,71.5,0.89,97.09,3533
1,670,3.164,348.03,57.41,26.4,56.8,72.1,0.57,97.09,3417
1,671,3.173,349.07,54.63,41.7,59.1,66.9,0.55,97.07,2997
1,672,3.26,358.62,23.84,32.8,77.6,30.1,0.24,97.07,3224
1,673,3.188,350.68,54.65,48.2,63.6,68.4,0.55,97.06,2662
1,674,3.22,354.19,38.46,41.1,68.7,44.3,0.38,97.05,2732
1,675,3.261,358.75,23.21,40.5,77.9,29.1,0.23,97.05,2914
1,676,3.208,352.91,44.91,39.2,65.9,40.4,0.45,97.04,2990
1,677,3.234,355.74,52.31,35.9,73.5,35.0,0.52,97.04,3103
1,678,3.229,355.19,37.39,22.0,70.1,35.5,0.37,97.04,3340
1,679,3.149,346.36,85.53,50.4,56.0,78.0,0.86,97.02,2582
1,680,3.175,349.28,48.76,42.0,58.7,61.7,0.49,97.01,2453
1,681,3.216,353.78,130.34,32.2,78.8,30.1,1.3,97.0,2509
1,682,3.26,358.57,21.25,29.0,76.8,26.8,0.21,97.0,2730
1,683,3.181,349.96,99.59,34.1,65.9,48.0,1.0,96.99,2601
1,684,3.261,358.69,40.21,33.4,80.4,26.9,0.4,96.99,2795
1,685,3.248,357.28,28.21,29.6,74.0,30.0,0.28,96.99,3023
1,686,3.188,350.64,119.92,38.3,68.9,36.9,1.2,96.98,2868
1,687,3.243,356.77,34.15,39.3,73.4,30.1,0.34,96.98,3041
1,688,3.253,357.87,25.55,22.9,75.6,32.2,0.26,96.98,3299
1,689,3.227,354.99,43.03,35.9,71.1,41.7,0.43,96.97,3362
1,690,3.249,357.34,29.01,46.0,75.0,36.6,0.29,96.97,3415
1,691,3.183,350.12,99.93,47.4,66.0,44.9,1.0,96.95,2868
1,692,3.243,356.78,27.69,30.8,73.0,34.8,0.28,96.95,3073
1,693,3.199,351.9,42.06,40.3,64.1,52.7,0.42,96.95,3023
1,694,3.221,354.27,39.22,30.0,69.6,49.6,0.39,96.94,3135
1,695,3.123,343.58,129.25,35.2,54.1,74.8,1.29,96.92,2465
1,696,3.246,357.07,31.26,23.7,74.8,39.2,0.31,96.92,2665
1,697,3.228,355.07,30.86,25.3,68.9,35.2,0.31,96.92,2880
1,698,3.202,352.27,46.45,32.6,66.0,58.2,0.46,96.91,2879
1,699,3.205,352.55,46.93,31.9,65.7,44.9,0.47,96.91,2976
1,700,3.22,354.2,52.14,25.6,70.5,44.4,0.52,96.91,3112
1,701,3.242,356.59,44.66,40.6,73.8,21.3,0.45,96.9,3266
1,702,3.245,356.93,28.42,32.8,73.6,35.8,0.28,96.9,3454
1,703,3.234,355.79,31.9,24.2,71.5,39.9,0.32,96.9,3690
1,704,3.261,358.75,34.79,35.2,79.6,22.3,0.35,96.9,3802
1,705,3.243,356.76,28.56,23.6,73.0,33.8,0.29,96.9,3802
1,706,3.187,350.54,42.34,31.4,60.7,52.9,0.42,96.89,3801
1,707,3.23,355.35,60.78,30.0,72.8,27.5,0.61,96.89,3800
1,708,3.201,352.08,39.41,23.8,64.0,49.6,0.39,96.89,3800
1,709,3.249,357.42,28.44,43.2,75.0,35.6,0.28,96.88,3799
1,710,3.216,353.78,40.04,32.6,67.2,39.0,0.4,96.88,3798
1,711,3.251,357.64,60.97,37.0,80.2,25.4,0.61,96.88,3797
1,712,3.174,349.18,51.79,24.5,59.0,64.7,0.52,96.87,3796
