battery_id,cycle,cell_voltage,pack_voltage,pack_current,cell_temperature,soc,dod,c_rate,soh_pct,rul_cycles,cycle_index,cycle_number,battery_age_cycles,temperature_mean,temperature_std,temperature_min,temperature_max,ambient_temperature_c_x,ambient_temperature_c_y,voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,current_min,current_max,soh,capacity_ah,soh_capacity_ratio,duration_s,sample_count,cutoff_voltage_v,capacity_lag_1,capacity_delta_1,capacity_roll_mean_3,capacity_roll_std_3,capacity_roll_mean_5,capacity_roll_std_5,voltage_mean_roll_3,temperature_mean_roll_3,duration_roll_mean_3,charge_duration_s_ctx,charge_voltage_max_ctx,charge_current_mean_ctx,impedance_cycle_index_ctx,impedance_mean_ctx,re_value_ctx,rct_value_ctx,operation_type,cohort,load_profile,recent_capacity_slope_5,recent_capacity_slope_10,temperature_stress_cum,dod_stress_cum,c_rate_stress_cum,physics_proxy_rul,life_fraction,health_score
1,100,3.25,357.5,42.81,29.6,0.00767,0.00293,0.43,99.59,4407,100.0,100.0,100.0,29.6,0.0,29.6,29.6,29.6,29.6,3.25,0.0,3.25,3.25,0.86,0.0,0.86,0.86,0.9959,1.9918,0.9959,418.60465116279073,1.0,2.7,1.9918,0.0,1.9918,0.0,1.99188,0.00010954451153348076,3.249,34.833333333333336,530.8392315470171,418.60465116279073,3.25,0.86,,,,,battery_simulated,temp_low__crate_low,dod_low__crate_low,-3.999999999999559e-05,-6.0000000000015594e-05,981.6000000000003,0.4026999999999999,47.239999999999995,3917.999999999999,0.1,0.9959
1,101,3.223,354.5,45.45,42.6,0.006920000000000001,0.0036,0.45,99.58,4407,101.0,101.0,101.0,42.6,0.0,42.6,42.6,42.6,42.6,3.223,0.0,3.223,3.223,0.9,0.0,0.9,0.9,0.9958,1.9916,0.9958,400.0,1.0,2.7,1.9918,-0.00019999999999997797,1.9917333333333334,0.00011547005377846081,1.9918,0.00014142135626248018,3.246,35.63333333333333,533.7377822716549,400.0,3.223,0.9,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-7.999999999999118e-05,-8.00000000000134e-05,999.2000000000003,0.4062999999999999,47.69,3915.999999999999,0.101,0.9958
1,102,3.235,355.84,33.36,27.6,0.00716,0.00396,0.33,99.58,4406,102.0,102.0,102.0,27.6,0.0,27.6,27.6,27.6,27.6,3.235,0.0,3.235,3.235,0.66,0.0,0.66,0.66,0.9958,1.9916,0.9958,545.4545454545454,1.0,2.7,1.9916,0.0,1.9916666666666665,0.00011547005377785187,1.9917200000000002,0.00010954451153359981,3.236,33.266666666666666,454.6863988724453,545.4545454545454,3.235,0.66,,,,,battery_simulated,temp_low__crate_low,dod_low__crate_low,-7.999999999999118e-05,-8.00000000000134e-05,1001.8000000000003,0.4102599999999999,48.019999999999996,3915.999999999999,0.102,0.9958
1,103,3.242,356.63,32.88,34.9,0.007390000000000001,0.00413,0.33,99.58,4406,103.0,103.0,103.0,34.9,0.0,34.9,34.9,34.9,34.9,3.242,0.0,3.242,3.242,0.66,0.0,0.66,0.66,0.9958,1.9916,0.9958,545.4545454545454,1.0,2.7,1.9916,0.0,1.9916,0.0,1.9916800000000001,0.00010954451153366569,3.233333333333333,35.03333333333333,496.9696969696968,545.4545454545454,3.242,0.66,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-3.999999999999559e-05,-5.9999999999993395e-05,1011.7000000000003,0.4143899999999999,48.349999999999994,3915.999999999999,0.103,0.9958
1,104,3.207,352.74,43.52,23.1,0.00657,0.00469,0.44,99.58,4405,104.0,104.0,104.0,23.1,0.0,23.1,23.1,23.1,23.1,3.207,0.0,3.207,3.207,0.88,0.0,0.88,0.88,0.9958,1.9916,0.9958,409.09090909090907,1.0,2.7,1.9916,0.0,1.9916,0.0,1.9916400000000003,8.94427191400095e-05,3.2279999999999998,28.53333333333333,499.99999999999983,409.09090909090907,3.207,0.88,,,,,battery_simulated,temp_low__crate_low,dod_low__crate_low,-3.999999999999559e-05,-5.9999999999993395e-05,1011.7000000000003,0.4190799999999999,48.78999999999999,3915.999999999999,0.104,0.9958
1,105,3.181,349.88,44.83,30.0,0.00594,0.005639999999999999,0.45,99.57,4404,105.0,105.0,105.0,30.0,0.0,30.0,30.0,30.0,30.0,3.181,0.0,3.181,3.181,0.9,0.0,0.9,0.9,0.9956999999999999,1.9913999999999998,0.9956999999999999,400.0,1.0,2.7,1.9916,-0.00020000000000020002,1.9915333333333332,0.00011547005377692244,1.9915600000000002,8.944271914012122e-05,3.2100000000000004,29.333333333333332,451.51515151515144,400.0,3.181,0.9,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-8.00000000000356e-05,-6.0000000000015594e-05,1016.7000000000003,0.4247199999999999,49.239999999999995,3913.9999999999973,0.105,0.9956999999999999
1,106,3.217,353.92,58.11,30.8,0.00705,0.00464,0.58,99.57,4403,106.0,106.0,106.0,30.8,0.0,30.8,30.8,30.8,30.8,3.217,0.0,3.217,3.217,1.16,0.0,1.16,1.16,0.9956999999999999,1.9913999999999998,0.9956999999999999,310.3448275862069,1.0,2.7,1.9913999999999998,0.0,1.9914666666666665,0.00011547005377634555,1.99152,0.00010954451153382533,3.2016666666666667,27.966666666666665,373.1452455590386,310.3448275862069,3.217,1.16,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-4.0000000000040004e-05,-6.0000000000015594e-05,1022.5000000000002,0.42935999999999985,49.81999999999999,3913.9999999999973,0.106,0.9956999999999999
1,107,3.206,352.62,52.23,23.3,0.0066500000000000005,0.00468,0.52,99.57,4403,107.0,107.0,107.0,23.3,0.0,23.3,23.3,23.3,23.3,3.206,0.0,3.206,3.206,1.04,0.0,1.04,1.04,0.9956999999999999,1.9913999999999998,0.9956999999999999,346.15384615384613,1.0,2.7,1.9913999999999998,0.0,1.9913999999999998,0.0,1.99148,0.00010954451153380505,3.201333333333334,28.03333333333333,352.1662245800176,346.15384615384613,3.206,1.04,,,,,battery_simulated,temp_low__crate_low,dod_low__crate_low,-4.0000000000040004e-05,-6.0000000000015594e-05,1022.5000000000002,0.43403999999999987,50.339999999999996,3913.9999999999973,0.107,0.9956999999999999
1,108,3.226,354.87,42.03,42.8,0.006999999999999999,0.0038299999999999996,0.42,99.56,4402,108.0,108.0,108.0,42.8,0.0,42.8,42.8,42.8,42.8,3.226,0.0,3.226,3.226,0.84,0.0,0.84,0.84,0.9956,1.9912,0.9956,428.5714285714286,1.0,2.7,1.9913999999999998,-0.00019999999999975593,1.9913333333333334,0.00011547005377480718,1.9913999999999998,0.00014142135626263918,3.216333333333333,32.3,361.6900341038272,428.5714285714286,3.226,0.84,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-7.999999999999118e-05,-5.9999999999993395e-05,1040.3000000000002,0.43786999999999987,50.76,3911.9999999999995,0.108,0.9956
1,109,3.248,357.28,32.74,37.2,0.007440000000000001,0.0027300000000000002,0.33,99.56,4401,109.0,109.0,109.0,37.2,0.0,37.2,37.2,37.2,37.2,3.248,0.0,3.248,3.248,0.66,0.0,0.66,0.66,0.9956,1.9912,0.9956,545.4545454545454,1.0,2.7,1.9912,0.0,1.9912666666666665,0.00011547005377423028,1.99132,0.00010954451153380505,3.2266666666666666,34.43333333333333,440.05994005993995,545.4545454545454,3.248,0.66,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-7.999999999999118e-05,-5.9999999999993395e-05,1052.5000000000002,0.4405999999999999,51.089999999999996,3911.9999999999995,0.109,0.9956
1,110,3.172,348.96,91.58,31.6,0.00631,0.00613,0.92,99.55,4399,110.0,110.0,110.0,31.6,0.0,31.6,31.6,31.6,31.6,3.172,0.0,3.172,3.172,1.84,0.0,1.84,1.84,0.9954999999999999,1.9909999999999999,0.9954999999999999,300.0,1.0,2.7,1.9912,-0.00020000000000020002,1.9911333333333332,0.0001154700537734611,1.99124,0.00016733200532845118,3.2153333333333336,37.199999999999996,424.6753246753246,300.0,3.172,1.84,,,,,battery_simulated,temp_mid__crate_mid,dod_low__crate_mid,-7.999999999999118e-05,-8.00000000000134e-05,1059.1000000000001,0.4467299999999999,52.01,3909.9999999999977,0.11,0.9954999999999999
1,111,3.242,356.63,31.95,38.1,0.00737,0.00402,0.32,99.55,4398,111.0,111.0,111.0,38.1,0.0,38.1,38.1,38.1,38.1,3.242,0.0,3.242,3.242,0.64,0.0,0.64,0.64,0.9954999999999999,1.9909999999999999,0.9954999999999999,562.5,1.0,2.7,1.9909999999999999,0.0,1.9910666666666668,0.00011547005377288421,1.99116,0.0001673320053285706,3.2206666666666663,35.63333333333333,469.3181818181817,562.5,3.242,0.64,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-7.999999999999118e-05,-6.0000000000015594e-05,1072.2,0.45074999999999993,52.33,3909.9999999999977,0.111,0.9954999999999999
1,112,3.254,357.94,32.47,41.9,0.0076500000000000005,0.00292,0.32,99.55,4398,112.0,112.0,112.0,41.9,0.0,41.9,41.9,41.9,41.9,3.254,0.0,3.254,3.254,0.64,0.0,0.64,0.64,0.9954999999999999,1.9909999999999999,0.9954999999999999,562.5,1.0,2.7,1.9909999999999999,0.0,1.9909999999999999,0.0,1.9910799999999997,0.00010954451153443342,3.222666666666667,37.199999999999996,474.99999999999994,562.5,3.254,0.64,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-7.999999999999118e-05,-6.0000000000015594e-05,1089.1000000000001,0.4536699999999999,52.65,3909.9999999999977,0.112,0.9954999999999999
1,113,3.203,352.3,97.33,32.3,0.0070999999999999995,0.0046,0.97,99.54,4396,113.0,113.0,113.0,32.3,0.0,32.3,32.3,32.3,32.3,3.203,0.0,3.203,3.203,1.94,0.0,1.94,1.94,0.9954000000000001,1.9908000000000001,0.9954000000000001,300.0,1.0,2.7,1.9909999999999999,-0.00019999999999975593,1.9909333333333332,0.00011547005377134583,1.991,0.00014142135626312588,3.233,37.43333333333333,474.99999999999994,300.0,3.203,1.94,,,,,battery_simulated,temp_mid__crate_mid,dod_low__crate_mid,-7.999999999999118e-05,-7.999999999999118e-05,1096.4,0.4582699999999999,53.62,3908.0,0.113,0.9954000000000001
1,114,3.22,354.18,31.62,37.9,0.00672,0.00399,0.32,99.54,4396,114.0,114.0,114.0,37.9,0.0,37.9,37.9,37.9,37.9,3.22,0.0,3.22,3.22,0.64,0.0,0.64,0.64,0.9954000000000001,1.9908000000000001,0.9954000000000001,562.5,1.0,2.7,1.9908000000000001,0.0,1.9908666666666666,0.00011547005377076894,1.9909199999999998,0.0001095445115344334,3.2256666666666667,37.36666666666667,474.99999999999994,562.5,3.22,0.64,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-7.999999999999118e-05,-7.999999999999118e-05,1109.3000000000002,0.4622599999999999,53.94,3908.0,0.114,0.9954000000000001
1,115,3.205,352.51,43.15,45.3,0.006579999999999999,0.005379999999999999,0.43,99.53,4394,115.0,115.0,115.0,45.3,0.0,45.3,45.3,45.3,45.3,3.205,0.0,3.205,3.205,0.86,0.0,0.86,0.86,0.9953,1.9906,0.9953,418.60465116279073,1.0,2.7,1.9908000000000001,-0.00020000000000020002,1.9907333333333332,0.00011547005376999974,1.99084,0.00016733200532886253,3.2093333333333334,38.49999999999999,427.03488372093017,418.60465116279073,3.205,0.86,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-7.999999999999118e-05,-7.999999999999118e-05,1129.6000000000001,0.4676399999999999,54.37,3905.999999999998,0.115,0.9953
1,116,3.234,355.78,27.22,36.8,0.00701,0.00343,0.27,99.53,4394,116.0,116.0,116.0,36.8,0.0,36.8,36.8,36.8,36.8,3.234,0.0,3.234,3.234,0.54,0.0,0.54,0.54,0.9953,1.9906,0.9953,666.6666666666666,1.0,2.7,1.9906,0.0,1.9906666666666666,0.00011547005376942285,1.9907600000000003,0.00016733200532898196,3.219666666666667,39.99999999999999,549.2571059431524,666.6666666666666,3.234,0.54,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-7.999999999999118e-05,-7.999999999999118e-05,1141.4,0.4710699999999999,54.64,3905.999999999998,0.116,0.9953
1,117,3.208,352.84,49.32,35.9,0.0067,0.005,0.49,99.52,4392,117.0,117.0,117.0,35.9,0.0,35.9,35.9,35.9,35.9,3.208,0.0,3.208,3.208,0.98,0.0,0.98,0.98,0.9952,1.9904,0.9952,367.34693877551024,1.0,2.7,1.9906,-0.00019999999999997797,1.9905333333333333,0.00011547005376804474,1.9906400000000002,0.0001673320053291611,3.215666666666667,39.333333333333336,484.20608553498914,367.34693877551024,3.208,0.98,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-0.00011999999999998679,-9.999999999998899e-05,1152.3000000000002,0.4760699999999999,55.13,3903.999999999998,0.117,0.9952
1,118,3.231,355.45,35.35,37.9,0.0071400000000000005,0.0044,0.35,99.52,4392,118.0,118.0,118.0,37.9,0.0,37.9,37.9,37.9,37.9,3.231,0.0,3.231,3.231,0.7,0.0,0.7,0.7,0.9952,1.9904,0.9952,514.2857142857143,1.0,2.7,1.9904,0.0,1.9904666666666666,0.00011547005376749988,1.9905599999999999,0.0001673320053292208,3.2243333333333335,36.86666666666666,516.0997732426302,514.2857142857143,3.231,0.7,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-8.00000000000356e-05,-8.00000000000134e-05,1165.2000000000003,0.4804699999999999,55.480000000000004,3903.999999999998,0.118,0.9952
1,119,3.26,358.57,23.81,38.2,0.00774,0.00302,0.24,99.52,4391,119.0,119.0,119.0,38.2,0.0,38.2,38.2,38.2,38.2,3.26,0.0,3.26,3.26,0.48,0.0,0.48,0.48,0.9952,1.9904,0.9952,750.0,1.0,2.7,1.9904,0.0,1.9904,0.0,1.9904800000000002,0.00010954451153528977,3.233,37.33333333333333,543.8775510204081,750.0,3.26,0.48,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-8.00000000000356e-05,-8.00000000000134e-05,1178.4000000000003,0.4834899999999999,55.720000000000006,3903.999999999998,0.119,0.9952
1,120,3.23,355.25,26.7,26.2,0.00685,0.0033399999999999997,0.27,99.51,4391,120.0,120.0,120.0,26.2,0.0,26.2,26.2,26.2,26.2,3.23,0.0,3.23,3.23,0.54,0.0,0.54,0.54,0.9951000000000001,1.9902000000000002,0.9951000000000001,666.6666666666666,1.0,2.7,1.9904,-0.00019999999999975593,1.9903333333333333,0.00011547005376612177,1.9904,0.0001414213562638422,3.2403333333333335,34.1,643.6507936507936,666.6666666666666,3.23,0.54,,,,,battery_simulated,temp_low__crate_low,dod_low__crate_low,-7.999999999994679e-05,-7.999999999996898e-05,1179.6000000000004,0.48682999999999993,55.99000000000001,3902.000000000001,0.12,0.9951000000000001
1,121,3.147,346.19,92.12,28.4,0.0055899999999999995,0.00674,0.92,99.51,4389,121.0,121.0,121.0,28.4,0.0,28.4,28.4,28.4,28.4,3.147,0.0,3.147,3.147,1.84,0.0,1.84,1.84,0.9951000000000001,1.9902000000000002,0.9951000000000001,300.0,1.0,2.7,1.9902000000000002,0.0,1.9902666666666669,0.00011547005376554488,1.99032,0.00010954451153547219,3.212333333333333,30.933333333333334,572.2222222222222,300.0,3.147,1.84,,,,,battery_simulated,temp_low__crate_mid,dod_low__crate_mid,-7.999999999994679e-05,-7.999999999996898e-05,1183.0000000000005,0.49356999999999995,56.91000000000001,3902.000000000001,0.121,0.9951000000000001
1,122,3.246,357.03,41.85,39.3,0.0075,0.0028300000000000005,0.42,99.5,4388,122.0,122.0,122.0,39.3,0.0,39.3,39.3,39.3,39.3,3.246,0.0,3.246,3.246,0.84,0.0,0.84,0.84,0.995,1.99,0.995,428.5714285714286,1.0,2.7,1.9902000000000002,-0.00020000000000020002,1.9901333333333333,0.00011547005376477568,1.99024,0.00016733200532954257,3.2076666666666664,31.299999999999994,465.079365079365,428.5714285714286,3.246,0.84,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-7.999999999999118e-05,-9.999999999998899e-05,1197.3000000000004,0.49639999999999995,57.33000000000001,3899.9999999999986,0.122,0.995
1,123,3.249,357.41,50.55,46.2,0.00777,0.00309,0.51,99.5,4387,123.0,123.0,123.0,46.2,0.0,46.2,46.2,46.2,46.2,3.249,0.0,3.249,3.249,1.02,0.0,1.02,1.02,0.995,1.99,0.995,352.94117647058823,1.0,2.7,1.99,0.0,1.9900666666666667,0.00011547005376419879,1.9901600000000002,0.000167332005329662,3.214,37.96666666666666,360.5042016806722,352.94117647058823,3.249,1.02,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-7.999999999999118e-05,-8.00000000000134e-05,1218.5000000000005,0.49948999999999993,57.84000000000001,3899.9999999999986,0.123,0.995
1,124,3.235,355.83,39.83,33.0,0.00728,0.00426,0.4,99.5,4387,124.0,124.0,124.0,33.0,0.0,33.0,33.0,33.0,33.0,3.235,0.0,3.235,3.235,0.8,0.0,0.8,0.8,0.995,1.99,0.995,450.0,1.0,2.7,1.99,0.0,1.99,0.0,1.99008,0.00010954451153610054,3.2433333333333336,39.5,410.5042016806722,450.0,3.235,0.8,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-7.999999999999118e-05,-8.00000000000134e-05,1226.5000000000005,0.5037499999999999,58.24000000000001,3899.9999999999986,0.124,0.995
1,125,3.239,356.29,62.09,40.7,0.00762,0.00344,0.62,99.49,4386,125.0,125.0,125.0,40.7,0.0,40.7,40.7,40.7,40.7,3.239,0.0,3.239,3.239,1.24,0.0,1.24,1.24,0.9948999999999999,1.9897999999999998,0.9948999999999999,300.0,1.0,2.7,1.99,-0.00020000000000020002,1.989933333333333,0.00011547005376288476,1.9899999999999998,0.0001414213562645448,3.2409999999999997,39.96666666666667,367.6470588235293,300.0,3.239,1.24,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-8.000000000008001e-05,-8.00000000000134e-05,1242.2000000000005,0.5071899999999999,58.86000000000001,3897.999999999997,0.125,0.9948999999999999
1,126,3.226,354.9,38.81,25.3,0.006979999999999999,0.0038799999999999998,0.39,99.49,4385,126.0,126.0,126.0,25.3,0.0,25.3,25.3,25.3,25.3,3.226,0.0,3.226,3.226,0.78,0.0,0.78,0.78,0.9948999999999999,1.9897999999999998,0.9948999999999999,461.53846153846155,1.0,2.7,1.9897999999999998,0.0,1.9898666666666667,0.00011547005376219571,1.9899200000000001,0.00010954451153610054,3.233333333333333,33.0,403.8461538461538,461.53846153846155,3.226,0.78,,,,,battery_simulated,temp_low__crate_low,dod_low__crate_low,-8.000000000008001e-05,-8.00000000000134e-05,1242.5000000000005,0.5110699999999999,59.25000000000001,3897.999999999997,0.126,0.9948999999999999
1,127,3.206,352.69,40.96,43.6,0.006579999999999999,0.00511,0.41,99.48,4384,127.0,127.0,127.0,43.6,0.0,43.6,43.6,43.6,43.6,3.206,0.0,3.206,3.206,0.82,0.0,0.82,0.82,0.9948,1.9896,0.9948,439.0243902439025,1.0,2.7,1.9897999999999998,-0.00019999999999975593,1.9897333333333334,0.00011547005376065733,1.9898399999999998,0.00016733200532976486,3.2236666666666665,36.53333333333333,400.18761726078793,439.0243902439025,3.206,0.82,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-7.999999999999118e-05,-7.999999999999118e-05,1261.1000000000004,0.5161799999999999,59.660000000000004,3895.999999999999,0.127,0.9948
1,128,3.218,353.97,33.04,37.2,0.006709999999999999,0.00415,0.33,99.48,4383,128.0,128.0,128.0,37.2,0.0,37.2,37.2,37.2,37.2,3.218,0.0,3.218,3.218,0.66,0.0,0.66,0.66,0.9948,1.9896,0.9948,545.4545454545454,1.0,2.7,1.9896,0.0,1.9896666666666665,0.00011547005375996827,1.9897599999999998,0.00016733200532976486,3.216666666666667,35.36666666666667,482.0057990789697,545.4545454545454,3.218,0.66,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-7.999999999999118e-05,-7.999999999999118e-05,1273.3000000000004,0.5203299999999998,59.99,3895.999999999999,0.128,0.9948
1,129,3.196,351.57,40.93,44.6,0.0063,0.00512,0.41,99.48,4382,129.0,129.0,129.0,44.6,0.0,44.6,44.6,44.6,44.6,3.196,0.0,3.196,3.196,0.82,0.0,0.82,0.82,0.9948,1.9896,0.9948,439.0243902439025,1.0,2.7,1.9896,0.0,1.9896,0.0,1.98968,0.00010954451153610054,3.206666666666667,41.800000000000004,474.50110864745005,439.0243902439025,3.196,0.82,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-7.999999999999118e-05,-7.999999999999118e-05,1292.9000000000003,0.5254499999999999,60.4,3895.999999999999,0.129,0.9948
1,130,3.199,351.85,101.67,47.6,0.006940000000000001,0.00373,1.02,99.46,4047,130.0,130.0,130.0,47.6,0.0,47.6,47.6,47.6,47.6,3.199,0.0,3.199,3.199,2.04,0.0,2.04,2.04,0.9945999999999999,1.9891999999999999,0.9945999999999999,300.0,1.0,2.7,1.9896,-0.000400000000000178,1.9894666666666667,0.00023094010763603554,1.9895600000000002,0.00021908902301974543,3.204333333333333,43.133333333333326,428.1596452328159,300.0,3.199,2.04,,,,,battery_simulated,temp_high__crate_mid,dod_low__crate_mid,-0.00011999999999998679,-0.0001000000000000334,1315.5000000000002,0.5291799999999999,61.42,3891.9999999986976,0.13,0.9945999999999999
1,131,3.255,358.1,43.95,41.1,0.0079,0.00312,0.44,99.46,4177,131.0,131.0,131.0,41.1,0.0,41.1,41.1,41.1,41.1,3.255,0.0,3.255,3.255,0.88,0.0,0.88,0.88,0.9945999999999999,1.9891999999999999,0.9945999999999999,409.09090909090907,1.0,2.7,1.9891999999999999,0.0,1.9893333333333334,0.00023094010763534644,1.9894399999999997,0.00021908902301988225,3.216666666666667,44.43333333333333,382.7050997782704,409.09090909090907,3.255,0.88,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-0.00011999999999998679,-0.0001000000000000334,1331.6000000000001,0.5322999999999999,61.86,3891.9999999986976,0.131,0.9945999999999999
1,132,3.23,355.35,34.33,42.2,0.0070999999999999995,0.00435,0.34,99.46,4224,132.0,132.0,132.0,42.2,0.0,42.2,42.2,42.2,42.2,3.23,0.0,3.23,3.23,0.68,0.0,0.68,0.68,0.9945999999999999,1.9891999999999999,0.9945999999999999,529.4117647058823,1.0,2.7,1.9891999999999999,0.0,1.9891999999999999,0.0,1.98936,0.00021908902301992787,3.2279999999999998,43.63333333333333,412.83422459893035,529.4117647058823,3.23,0.68,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-8.00000000000356e-05,-8.00000000000134e-05,1348.8000000000002,0.5366499999999998,62.2,3891.9999999999973,0.132,0.9945999999999999
1,133,3.172,348.92,48.23,43.4,0.00575,0.0060999999999999995,0.48,99.45,3834,133.0,133.0,133.0,43.4,0.0,43.4,43.4,43.4,43.4,3.172,0.0,3.172,3.172,0.96,0.0,0.96,0.96,0.9945,1.989,0.9945,375.0,1.0,2.7,1.9891999999999999,-0.00019999999999975593,1.9891333333333332,0.0001154700537548083,1.98924,0.00021908902301992787,3.219,42.23333333333333,437.83422459893035,375.0,3.172,0.96,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-0.00011999999999998679,-9.999999999998899e-05,1367.2000000000003,0.5427499999999998,62.68,3890.0,0.133,0.9945
1,134,3.221,354.26,31.51,34.4,0.00674,0.0039700000000000004,0.32,99.44,4032,134.0,134.0,134.0,34.4,0.0,34.4,34.4,34.4,34.4,3.221,0.0,3.221,3.221,0.64,0.0,0.64,0.64,0.9944,1.9888,0.9944,562.5,1.0,2.7,1.989,-0.00020000000000020002,1.9889999999999999,0.00019999999995155368,1.98908,0.00017888543822205182,3.207666666666667,40.0,488.970588235294,562.5,3.221,0.64,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-0.0001600000000000268,-0.00012000000000000899,1376.6000000000004,0.5467199999999999,63.0,3239.999999999756,0.134,0.9944
1,135,3.196,351.58,56.17,33.8,0.00643,0.00461,0.56,99.44,4061,135.0,135.0,135.0,33.8,0.0,33.8,33.8,33.8,33.8,3.196,0.0,3.196,3.196,1.12,0.0,1.12,1.12,0.9944,1.9888,0.9944,321.4285714285714,1.0,2.7,1.9888,0.0,1.9888666666666666,0.00011547005375326993,1.989,0.00020000000001986482,3.1963333333333335,37.19999999999999,419.64285714285705,321.4285714285714,3.196,1.12,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-7.999999999999118e-05,-9.999999999998899e-05,1385.4000000000003,0.5513299999999999,63.56,3887.9999999999977,0.135,0.9944
1,136,3.205,352.6,41.46,27.6,0.00657,0.00519,0.41,99.44,4197,136.0,136.0,136.0,27.6,0.0,27.6,27.6,27.6,27.6,3.205,0.0,3.205,3.205,0.82,0.0,0.82,0.82,0.9944,1.9888,0.9944,439.0243902439025,1.0,2.7,1.9888,0.0,1.9888,0.0,1.9889199999999998,0.00017888543822234816,3.207333333333333,31.933333333333326,440.9843205574912,439.0243902439025,3.205,0.82,,,,,battery_simulated,temp_low__crate_low,dod_low__crate_low,-7.999999999999118e-05,-9.999999999998899e-05,1388.0000000000002,0.5565199999999999,63.97,3887.9999999999977,0.136,0.9944
1,137,3.26,358.59,35.2,32.6,0.007890000000000001,0.00229,0.35,99.44,4373,137.0,137.0,137.0,32.6,0.0,32.6,32.6,32.6,32.6,3.26,0.0,3.26,3.26,0.7,0.0,0.7,0.7,0.9944,1.9888,0.9944,514.2857142857143,1.0,2.7,1.9888,0.0,1.9888,0.0,1.9888400000000002,8.944271914509245e-05,3.220333333333333,31.33333333333333,424.91289198606256,514.2857142857143,3.26,0.7,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-7.999999999999118e-05,-8.00000000000134e-05,1395.6000000000001,0.5588099999999999,64.32,3887.9999999999977,0.137,0.9944
1,138,3.252,357.67,54.66,42.0,0.0079,0.0024,0.55,99.43,4372,138.0,138.0,138.0,42.0,0.0,42.0,42.0,42.0,42.0,3.252,0.0,3.252,3.252,1.1,0.0,1.1,1.1,0.9943000000000001,1.9886000000000001,0.9943000000000001,327.27272727272725,1.0,2.7,1.9888,-0.00019999999999975593,1.9887333333333332,0.00011547005375205206,1.9887599999999999,8.944271914509245e-05,3.2390000000000003,34.06666666666666,426.8609439341146,327.27272727272725,3.252,1.1,,,,,battery_simulated,temp_high__crate_low,dod_low__crate_low,-7.999999999999118e-05,-9.999999999998899e-05,1412.6000000000001,0.5612099999999999,64.86999999999999,3886.0000000000005,0.138,0.9943000000000001
1,139,3.237,356.06,30.7,32.5,0.00718,0.0038799999999999998,0.31,99.43,4372,139.0,139.0,139.0,32.5,0.0,32.5,32.5,32.5,32.5,3.237,0.0,3.237,3.237,0.62,0.0,0.62,0.62,0.9943000000000001,1.9886000000000001,0.9943000000000001,580.6451612903226,1.0,2.7,1.9886000000000001,0.0,1.9886666666666668,0.00011547005375158735,1.98872,0.00010954451153783869,3.2496666666666667,35.699999999999996,474.06786761625455,580.6451612903226,3.237,0.62,,,,,battery_simulated,temp_mid__crate_low,dod_low__crate_low,-3.999999999995119e-05,-9.999999999998899e-05,1420.1000000000001,0.5650899999999999,65.17999999999999,3886.0000000000005,0.139,0.9943000000000001
1,140,3.204,352.45,38.36,25.8,0.00645,0.00481,0.38,99.43,4371,140.0,140.0,140.0,25.8,0.0,25.8,25.8,25.8,25.8,3.204,0.0,3.204,3.204,0.76,0.0,0.76,0.76,0.9943000000000001,1.9886000000000001,0.9943000000000001,473.6842105263158,1.0,2.7,1.9886000000000001,0.0,1.9886000000000001,0.0,1.98868,0.00010954451153788431,3.2310000000000003,33.43333333333333,460.5340330297884,473.6842105263158,3.204,0.76,,,,,battery_simulated,temp_low__crate_low,dod_low__crate_low,-3.999999999995119e-05,-5.999999999997119e-05,1420.9,0.5698999999999999,65.55999999999999,3886.0000000000005,0.14,0.9943000000000001
